,name,model,bedrooms,bathrooms,district,region,planning_area,subszone,lat,lng,freehold,since_built_year,no_of_units,area_size,since_listing_month,additional_rooms,price
17038,4,condominium,4,4.0,23,0,bukit batok,hillview,1.36286208839026,103.763433915546,0,92.0,564.0,1249.0,4,0,2200000.0
17039,4,apartment,4,2.0,22,0,jurong east,lakeside (leisure),1.3379422685731002,103.725167477483,0,41.0,144.0,1998.0,4,0,1815000.0
17040,4,condominium,2,2.0,10,1,bukit timah,farrer court,1.3160902186364198,103.802300019532,0,8.0,1715.0,1033.0,6,0,1966800.0
17041,4,apartment,3,2.0,19,0,hougang,kovan,1.36652661429401,103.875828348014,0,92.0,18.0,861.0,4,0,1518000.0
17042,4,condominium,3,3.0,3,1,queenstown,mei chin,1.2929960468160602,103.805665563173,0,20.0,722.0,1184.0,3,0,1999800.0
17043,4,apartment,3,2.0,27,0,sembawang,sembawang springs,1.43919858389734,103.829104449216,0,92.0,448.0,958.0,4,0,1534500.0
17044,4,condominium,4,5.0,9,1,river valley,one tree hill,1.30048444727684,103.828543729671,1,11.0,66.0,6232.0,10,0,30800000.0
17045,4,apartment,4,3.0,15,1,marine parade,katong,1.30907421145446,103.898319919507,1,-1.0,32.0,1130.0,4,0,2255000.0
17046,4,apartment,3,2.0,15,1,marine parade,mountbatten,1.29647219511777,103.891034649257,1,92.0,200.0,1109.0,4,0,3083300.0
17047,4,apartment,2,2.0,2,1,bukit merah,everton park,1.27559528527257,103.837559859708,1,8.0,251.0,657.0,6,0,1540000.0
17048,4,apartment,3,2.0,10,1,tanglin,tyersall,1.30984313480362,103.808136965462,1,14.0,34.0,1679.0,3,0,4345000.0
17049,4,condominium,3,2.0,9,1,rochor,mount emily,1.30062300223401,103.846766553608,0,4.0,188.0,947.0,4,0,2850100.0
17050,4,condominium,1,1.0,3,1,outram,pearl's hill,1.28617084485828,103.839567626644,0,2.0,396.0,495.0,3,1,1067000.0
17051,4,apartment,2,1.0,5,0,clementi,clementi woods,1.30733175591803,103.768479099284,0,3.0,505.0,635.0,4,0,1210000.0
17052,0,apartment,5,4.0,21,1,bukit timah,anak bukit,1.33990853882395,103.767523150763,1,62.0,466.4,1884.0,5,0,4527600.0
17053,4,executive condominium,5,1.0,19,0,punggol,waterway east,1.39790429560192,103.917328758876,0,8.0,504.0,1755.0,5,0,1650000.0
17054,2,apartment,2,2.0,5,1,queenstown,kent ridge,1.28749505390492,103.793610594541,0,52.0,1862.0,850.0,4,0,1762200.0
17055,4,apartment,3,2.0,14,1,geylang,aljunied,1.31941278190941,103.8794959606,0,62.0,566.0,1173.0,4,0,2164800.0
17056,4,condominium,2,2.0,14,1,geylang,aljunied,1.30665815996221,103.888087858364,0,9.0,616.0,883.0,5,0,1705000.0
17057,4,condominium,2,2.0,16,0,bedok,bayshore,1.31104265590526,103.937387725864,0,36.0,1093.0,936.0,5,0,1353000.0
17058,4,apartment,2,1.0,5,1,queenstown,pasir panjang 1,1.2885136991527,103.776626436441,1,4.0,23.0,764.0,4,0,1617000.0
17059,4,condominium,3,3.0,16,0,bedok,bedok reservoir,1.3371789814435602,103.930909164925,0,10.0,437.0,1206.0,4,0,1672000.0
17060,4,condominium,5,4.0,14,1,geylang,aljunied,1.30662688563498,103.889264308926,0,9.0,616.0,2820.0,7,0,5500000.0
17061,4,apartment,4,3.0,15,0,bedok,frankel,1.30917604327401,103.911351983658,1,6.0,36.0,1249.0,3,0,2420000.0
17062,4,apartment,2,2.0,7,1,downtown core,city hall,1.29438518375248,103.8560297971,0,6.0,190.0,1216.0,4,1,4565000.0
17063,4,apartment,3,2.0,14,0,bedok,frankel,1.3180672677588998,103.908811491066,1,62.0,42.0,861.0,4,0,1540000.0
17064,4,apartment,2,1.0,27,0,sembawang,sembawang springs,1.43919858389734,103.829104449216,0,92.0,448.0,678.0,3,0,1131900.0
17065,4,condominium,4,6.0,15,1,marine parade,marine parade,1.29955807704199,103.901523915554,0,8.0,383.0,4596.0,7,0,13282100.0
17066,4,condominium,1,1.0,19,0,serangoon,upper paya lebar,1.34478691681927,103.878778848783,1,37.0,250.0,463.0,4,0,1058200.0
17067,4,condominium,3,2.0,10,1,tanglin,nassim,1.3184692021333202,103.828143736822,1,7.0,134.0,1378.0,4,0,4138200.0
17068,4,apartment,1,1.0,14,1,geylang,geylang east,1.31640941958051,103.892692097652,0,3.0,429.0,484.0,4,0,1112000.0
17069,4,apartment,1,1.0,1,1,downtown core,cecil,1.27929478959373,103.850552555075,0,11.0,341.0,850.0,4,0,1744700.0
17070,1,apartment,4,5.0,1,1,downtown core,central subzone,1.27671498507474,103.853326932298,0,5.0,1042.0,2045.0,4,0,6042200.0
17071,4,apartment,1,1.0,9,1,newton,cairnhill,1.30819265200559,103.838374549594,1,8.0,52.0,592.0,6,0,1738000.0
17072,4,apartment,2,1.0,15,0,bedok,frankel,1.31721931529554,103.913792041554,1,11.0,15.0,646.0,4,0,988900.0
17073,0,apartment,2,1.0,21,1,bukit timah,anak bukit,1.33990853882395,103.767523150763,1,62.0,466.4,603.0,4,0,1298000.0
17074,4,condominium,3,3.0,12,1,toa payoh,braddell,1.33742074109903,103.846538493576,0,11.0,590.0,1281.0,6,0,2120800.0
17075,4,condominium,2,2.0,19,0,sengkang,rivervale,1.381284454557,103.902877565841,0,7.0,590.0,947.0,4,0,1089000.0
17076,4,condominium,2,2.0,10,1,bukit timah,holland road,1.33247795637597,103.790246139413,1,19.0,443.0,1033.0,6,1,2384800.0
17077,4,apartment,1,1.0,14,1,geylang,aljunied,1.31131219787605,103.882972095616,1,5.0,137.0,495.0,4,0,1048300.0
17078,2,apartment,2,1.0,5,1,queenstown,kent ridge,1.28734967872327,103.793056323472,0,52.0,1862.0,786.0,3,0,1430000.0
17079,4,apartment,3,3.0,19,0,sengkang,compassvale,1.38212732205044,103.892489636473,0,-1.0,680.0,1012.0,4,0,1956400.0
17080,4,condominium,2,2.0,19,0,hougang,lorong ah soo,1.36160690195093,103.890029372368,1,6.0,337.0,1012.0,3,0,1848000.0
17081,4,condominium,2,2.0,16,0,bedok,bedok north,1.3276667701016,103.944745938969,0,6.0,582.0,1044.0,6,0,1523500.0
17082,4,apartment,3,3.0,9,1,newton,cairnhill,1.30851030840347,103.837972449413,1,7.0,39.0,1292.0,4,0,3963300.0
17083,4,condominium,2,2.0,19,0,hougang,lorong ah soo,1.36227688995884,103.89132907421,1,4.0,222.0,624.0,5,0,1265000.0
17084,4,condominium,2,2.0,27,0,yishun,yishun south,1.41117338423907,103.831737758337,0,9.0,608.0,1034.0,4,0,1177000.0
17085,4,condominium,4,3.0,19,0,sengkang,compassvale,1.38288323833576,103.890163044219,0,6.0,680.0,1324.0,5,0,2392100.0
17086,4,apartment,3,2.0,9,1,novena,moulmein,1.31283039144925,103.841544287772,1,92.0,120.0,1173.0,4,0,3326200.0
17087,4,apartment,2,2.0,19,0,hougang,kangkar,1.37017075252236,103.899998611766,0,22.0,1472.0,721.0,4,0,1083500.0
17088,4,apartment,1,1.0,14,1,geylang,aljunied,1.31200443744473,103.885949377155,1,8.0,275.0,861.0,7,0,921800.0
17089,4,condominium,2,2.0,10,1,tanglin,chatsworth,1.2938490755616598,103.821581749873,0,6.0,109.0,1000.0,4,0,2450800.0
17090,4,apartment,3,2.0,9,1,river valley,leonie hill,1.2972590729906102,103.831023686317,0,46.0,540.0,861.0,4,0,2640000.0
17091,4,apartment,2,1.0,7,1,downtown core,bugis,1.29850522262382,103.857088439281,0,92.0,558.0,635.0,4,0,2271500.0
17092,4,apartment,5,5.0,9,1,novena,moulmein,1.31242688268348,103.841064338246,0,92.0,378.0,1819.0,4,0,4482500.0
17093,4,apartment,3,2.0,7,1,downtown core,bugis,1.29850522262382,103.857088439281,0,92.0,558.0,904.0,4,0,2607000.0
17094,4,condominium,3,2.0,19,0,punggol,punggol field,1.39184675107192,103.913039039387,0,6.0,530.0,969.0,6,0,1210000.0
17095,4,apartment,2,2.0,3,1,bukit merah,redhill,1.29056999681587,103.819000781728,0,5.0,429.0,657.0,5,0,1562000.0
17096,4,apartment,5,6.0,9,1,novena,moulmein,1.31242688268348,103.841064338246,0,92.0,378.0,1819.0,4,0,4370300.0
17097,4,apartment,4,3.0,5,0,clementi,clementi woods,1.30891243803731,103.76705513582,0,92.0,640.0,1281.0,4,0,2277000.0
17098,4,apartment,3,3.0,14,0,bedok,frankel,1.3180672677588998,103.908811491066,1,62.0,42.0,947.0,4,0,1538900.0
17099,4,condominium,3,2.0,10,1,bukit timah,leedon park,1.31049636845377,103.802392230378,1,37.0,319.0,936.0,4,0,2774800.0
17100,4,executive condominium,3,3.0,19,0,punggol,waterway east,1.4046100314036298,103.908665597763,0,8.0,504.0,1979.0,6,0,1595000.0
17101,4,apartment,1,1.0,14,1,geylang,aljunied,1.31372105189031,103.888759579471,1,9.0,98.0,538.0,4,0,866800.0
17102,4,condominium,2,2.0,5,0,clementi,west coast,1.32081769238494,103.752667309254,0,3.0,752.0,710.0,7,0,1133000.0
17103,4,apartment,3,1.0,15,1,marine parade,mountbatten,1.30297521408535,103.896678307598,1,7.0,244.0,6000.0,4,1,11000000.0
17104,4,condominium,3,3.0,23,0,bukit panjang,dairy farm,1.36914908274482,103.765383168979,1,13.0,78.0,1679.0,12,0,1848000.0
17105,4,apartment,4,3.0,6,1,singapore river,clarke quay,1.2914248297393,103.844383363038,0,9.0,696.0,1335.0,4,0,3630000.0
17106,4,apartment,2,2.0,9,1,newton,cairnhill,1.30851030840347,103.837972449413,1,-1.0,39.0,775.0,3,0,2437600.0
17107,4,apartment,2,2.0,7,1,rochor,victoria,1.30163231806657,103.853342606199,0,23.0,94.0,883.0,4,0,1430000.0
17108,4,condominium,1,1.0,22,0,jurong east,jurong gateway,1.33555731797921,103.742416815373,0,6.0,738.0,527.0,4,0,976800.0
17109,4,apartment,1,1.0,5,1,queenstown,pasir panjang 2,1.27685386379359,103.791742171785,1,4.0,120.0,603.0,4,0,1392600.0
17110,4,apartment,2,2.0,15,1,marine parade,katong,1.3091340218359,103.904977792347,1,8.0,37.0,818.0,6,0,1628000.0
17111,2,apartment,4,2.0,5,1,queenstown,kent ridge,1.28749505390492,103.793610594541,0,52.0,1862.0,1195.0,4,0,2358400.0
17112,4,apartment,1,1.0,10,1,tanglin,chatsworth,1.2948838287709898,103.828087328414,1,9.0,108.0,474.0,7,0,988900.0
17113,4,apartment,4,4.0,3,1,bukit merah,kampong tiong bahru,1.2763901192721498,103.830271330171,0,92.0,1074.0,1496.0,4,0,3069000.0
17114,4,condominium,3,3.0,25,0,woodlands,woodgrove,1.42945729337222,103.785839824819,0,11.0,200.0,1259.0,4,0,1408000.0
17115,4,apartment,1,1.0,23,0,bukit batok,hillview,1.3639320309406298,103.764583569188,0,6.0,528.0,678.0,6,0,1050500.0
17116,4,apartment,2,2.0,8,1,kallang,kampong java,1.31782799598861,103.851970497394,1,6.0,106.0,614.0,6,0,1408000.0
17117,4,apartment,1,1.0,3,1,outram,pearl's hill,1.2829614865958898,103.839814598308,0,92.0,774.0,570.0,4,0,1640100.0
17118,2,apartment,2,1.0,5,1,queenstown,kent ridge,1.2863091960681798,103.792702828649,0,52.0,1862.0,829.0,3,1,1664300.0
17119,4,apartment,2,2.0,21,1,bukit timah,anak bukit,1.34569360134293,103.769862628576,0,62.0,258.0,743.0,4,0,1400300.0
17120,4,condominium,4,3.0,22,0,jurong west,taman jurong,1.34280248707589,103.718601989018,0,10.0,712.0,1527.0,5,0,2146000.0
17121,4,apartment,3,2.0,2,1,downtown core,tanjong pagar,1.27601222585222,103.845897843593,0,46.0,210.0,1033.0,5,0,1628000.0
17122,4,condominium,3,3.0,18,0,pasir ris,pasir ris central,1.36962887643545,103.945371874254,0,7.0,892.0,1065.0,5,0,1375000.0
17123,5,condominium,5,4.0,4,1,bukit merah,maritime square,1.26816216653267,103.814379904552,0,11.0,1129.0,5802.0,4,0,13277000.0
17124,4,apartment,3,3.0,9,1,newton,cairnhill,1.30851030840347,103.837972449413,1,7.0,39.0,1292.0,3,0,3963300.0
17125,4,condominium,2,2.0,18,0,tampines,tampines west,1.35363968003849,103.929080980775,0,1.0,861.0,700.0,4,0,1318800.0
17126,4,apartment,2,2.0,1,1,downtown core,central subzone,1.28076943504219,103.852658562152,0,14.0,1111.0,861.0,4,0,1815000.0
17127,4,condominium,2,2.0,16,0,bedok,bedok reservoir,1.33822676719573,103.929909522243,0,11.0,405.0,979.0,4,0,1408000.0
17128,4,apartment,2,1.0,10,1,bukit timah,coronation road,1.3297125646108705,103.796996065203,0,62.0,476.0,646.0,4,0,1540000.0
17129,4,condominium,1,1.0,3,1,singapore river,robertson quay,1.28950631877802,103.840535689506,0,23.0,492.0,743.0,3,0,1320000.0
17130,4,condominium,2,2.0,12,1,toa payoh,boon teck,1.33874811788053,103.850881932323,0,3.0,578.0,678.0,7,0,1471800.0
17131,4,apartment,2,2.0,14,1,geylang,aljunied,1.31131219787605,103.882972095616,1,-1.0,137.0,721.0,4,0,1292500.0
17132,4,condominium,2,2.0,18,0,tampines,tampines west,1.35021013028761,103.927274573665,0,6.0,630.0,883.0,6,0,1375000.0
17133,4,apartment,2,2.0,9,1,river valley,institution hill,1.29371532764206,103.837276710508,1,8.0,105.0,2487.0,6,0,4367000.0
17134,4,apartment,1,1.0,12,1,novena,balestier,1.32213331175281,103.85321681525998,1,7.0,104.0,431.0,4,0,880000.0
17135,3,condominium,2,3.0,10,1,newton,orange grove,1.31083945362027,103.828325367461,1,8.0,156.0,1539.0,5,0,4936800.0
17136,4,apartment,2,2.0,9,1,river valley,leonie hill,1.2972590729906102,103.831023686317,0,46.0,540.0,614.0,4,0,1753400.0
17137,4,apartment,3,2.0,10,1,bukit timah,ulu pandan,1.31692786307151,103.78322115175,1,1.0,119.0,1421.0,4,0,3130400.0
17138,4,condominium,4,3.0,9,1,newton,newton circus,1.31236169056653,103.836727303615,1,13.0,73.0,6146.0,3,0,17050000.0
17139,4,condominium,3,2.0,17,0,pasir ris,flora drive,1.35688865505981,103.964194147192,0,7.0,429.0,990.0,6,0,1075800.0
17140,4,apartment,1,1.0,2,1,downtown core,anson,1.27347663345182,103.845553160818,0,8.0,202.0,624.0,9,0,1452000.0
17141,1,apartment,3,3.0,1,1,downtown core,central subzone,1.27671498507474,103.853326932298,0,5.0,1042.0,1518.0,12,0,4180000.0
17142,4,apartment,3,3.0,19,0,hougang,kovan,1.36721571020099,103.887069987475,0,92.0,1410.0,893.0,4,0,1653300.0
17143,4,condominium,2,2.0,18,0,tampines,tampines west,1.35196659297495,103.928141877106,0,5.0,597.0,786.0,10,0,998800.0
17144,4,apartment,2,2.0,19,0,serangoon,serangoon central,1.35140655423301,103.865405170024,0,9.0,468.0,904.0,4,0,2145000.0
17145,4,condominium,2,2.0,21,0,clementi,sunset way,1.33102936528877,103.767519926051,1,92.0,660.0,700.0,4,0,1512500.0
17146,4,apartment,4,3.0,13,1,toa payoh,bidadari,1.33821440339182,103.87208996414302,0,62.0,667.0,1475.0,3,1,3630000.0
17147,4,condominium,3,2.0,4,1,southern islands,sentosa,1.25177730904166,103.847671939013,0,14.0,116.0,1700.0,3,0,3520000.0
17148,4,condominium,3,3.0,18,0,tampines,simei,1.3413034207698502,103.953347730205,0,8.0,301.0,1152.0,6,1,1793000.0
17149,4,apartment,2,2.0,14,1,kallang,kampong bugis,1.3111093747767602,103.873025954425,1,8.0,28.0,731.0,6,0,1320000.0
17150,4,apartment,2,1.0,9,1,river valley,institution hill,1.29371532764206,103.837276710508,1,6.0,105.0,850.0,13,0,1958000.0
17151,4,condominium,2,2.0,20,1,bishan,upper thomson,1.35200745401591,103.837031862103,0,-1.0,1206.0,764.0,6,0,1375000.0
17152,4,condominium,1,1.0,3,1,outram,pearl's hill,1.28617084485828,103.839567626644,0,2.0,396.0,495.0,4,0,1205600.0
17153,4,condominium,1,1.0,3,1,queenstown,margaret drive,1.29573433474414,103.806030198974,0,5.0,845.0,474.0,5,0,1045000.0
17154,4,condominium,4,4.0,21,0,clementi,sunset way,1.33102936528877,103.767519926051,1,92.0,660.0,1249.0,3,0,2365000.0
17155,4,apartment,1,1.0,19,0,serangoon,upper paya lebar,1.34531588501516,103.871398582883,1,24.0,30.0,721.0,4,0,814000.0
17156,4,apartment,3,2.0,10,1,tanglin,chatsworth,1.2928203312238302,103.823531934289,1,92.0,36.0,1130.0,4,0,3102600.0
17157,4,condominium,3,2.0,17,0,pasir ris,flora drive,1.35516120754023,103.967844585142,0,7.0,501.0,1076.0,5,0,1276000.0
17158,4,condominium,5,4.0,10,1,tanglin,chatsworth,1.2984340703381398,103.824518766243,1,10.0,31.0,6082.0,6,0,28820000.0
17159,4,condominium,4,3.0,15,1,marine parade,marine parade,1.3004682373456,103.899919640176,1,36.0,592.0,1302.0,4,1,3300000.0
17160,4,condominium,2,1.0,14,1,geylang,aljunied,1.3191895872053898,103.881380824314,0,5.0,1024.0,624.0,3,0,1210000.0
17161,4,apartment,3,1.0,17,0,pasir ris,flora drive,1.36106278251276,103.969953491394,1,92.0,276.0,915.0,4,0,1620300.0
17162,4,apartment,2,2.0,11,1,novena,moulmein,1.3156928164723998,103.841615456446,1,6.0,180.0,775.0,4,0,2035800.0
17163,4,condominium,3,4.0,4,1,southern islands,sentosa,1.2429639958111298,103.83710621358802,0,12.0,91.0,2164.0,6,0,3698500.0
17164,4,condominium,2,2.0,10,1,bukit timah,ulu pandan,1.31672581051651,103.78420830194,0,1.0,119.0,1173.0,6,0,2710900.0
17165,4,condominium,2,2.0,17,0,pasir ris,flora drive,1.35941809852708,103.965393923725,1,19.0,299.0,1119.0,6,1,1375000.0
17166,4,condominium,1,1.0,9,1,newton,cairnhill,1.30999017846252,103.835499682233,1,6.0,231.0,667.0,3,0,2407800.0
17167,4,apartment,3,2.0,23,0,bukit panjang,dairy farm,1.36681596519229,103.775037535579,0,92.0,460.0,958.0,3,0,1666500.0
17168,2,apartment,4,3.0,5,1,queenstown,kent ridge,1.28749505390492,103.793610594541,0,52.0,1862.0,1313.0,4,0,2522300.0
17169,4,apartment,3,2.0,19,0,sengkang,compassvale,1.3823880275650702,103.892136541911,0,6.0,680.0,1023.0,4,1,1870000.0
17170,4,apartment,2,2.0,2,1,downtown core,tanjong pagar,1.27386092841125,103.846213727237,0,5.0,132.0,947.0,4,0,2288000.0
17171,4,condominium,3,2.0,9,1,river valley,institution hill,1.29474075956073,103.836583709306,1,8.0,376.0,1141.0,4,0,3520000.0
17172,4,condominium,3,2.0,27,0,sembawang,sembawang east,1.4477847128746102,103.827451281642,0,-1.0,413.0,926.0,4,0,1111000.0
17173,4,condominium,1,1.0,23,0,bukit batok,gombak,1.37652535037895,103.756538865376,0,6.0,416.0,635.0,4,0,845900.0
17174,4,condominium,3,3.0,11,1,novena,moulmein,1.31471753038515,103.841428522625,0,18.0,311.0,1690.0,6,0,3300000.0
17175,4,condominium,4,3.0,22,0,jurong west,hong kah,1.34598605175358,103.725377841597,0,5.0,696.0,1303.0,6,0,2640000.0
17176,4,condominium,3,2.0,17,0,pasir ris,flora drive,1.360285340555,103.966516198261,1,23.0,350.0,1119.0,4,0,1430000.0
17177,4,apartment,1,1.0,10,1,tanglin,nassim,1.31392447346417,103.830437709726,1,6.0,40.0,614.0,5,0,1958000.0
17178,4,condominium,2,1.0,10,1,bukit timah,leedon park,1.31049636845377,103.802392230378,1,37.0,319.0,570.0,4,0,1466000.0
17179,4,condominium,3,4.0,9,1,singapore river,robertson quay,1.29293391960903,103.833590038162,1,9.0,97.0,1819.0,6,0,5702400.0
17180,4,apartment,4,3.0,19,0,sengkang,compassvale,1.3823880275650702,103.892136541911,0,6.0,680.0,1324.0,4,0,2310000.0
17181,4,apartment,2,2.0,10,1,orchard,tanglin,1.3049543207656202,103.827627471264,1,-1.0,154.0,1313.0,3,1,5263500.0
17182,4,apartment,2,1.0,19,0,hougang,kovan,1.36721571020099,103.887069987475,0,92.0,1410.0,667.0,4,0,1210000.0
17183,4,condominium,5,4.0,9,1,river valley,one tree hill,1.30048444727684,103.828543729671,1,11.0,66.0,7847.0,3,0,64680000.0
17184,4,condominium,3,2.0,12,1,toa payoh,boon teck,1.33933820986766,103.851224736347,0,3.0,578.0,947.0,4,0,1929400.0
17185,4,condominium,4,5.0,4,1,southern islands,sentosa,1.24297424636053,103.839164641252,0,11.0,124.0,2185.0,7,0,4620000.0
17186,4,apartment,2,1.0,10,1,tanglin,chatsworth,1.2956665859268002,103.82885975081,1,4.0,33.0,775.0,4,0,1856800.0
17187,4,apartment,2,2.0,11,1,novena,moulmein,1.3156928164723998,103.841615456446,1,6.0,180.0,1163.0,7,0,2684400.0
17188,4,condominium,1,1.0,3,1,bukit merah,alexandra north,1.2929389935100302,103.821693138843,0,4.0,663.0,484.0,4,0,979000.0
17189,4,condominium,2,2.0,10,1,newton,orange grove,1.31059260174723,103.83189456931,0,17.0,136.0,1173.0,3,0,2772000.0
17190,4,apartment,3,2.0,3,1,bukit merah,kampong tiong bahru,1.2763901192721498,103.830271330171,0,92.0,1074.0,947.0,4,0,2388100.0
17191,4,apartment,2,2.0,12,1,kallang,bendemeer,1.32798732117053,103.862540519298,1,8.0,147.0,657.0,6,0,979000.0
17192,4,apartment,2,2.0,15,1,marine parade,mountbatten,1.29647219511777,103.891034649257,1,92.0,200.0,689.0,4,0,2175800.0
17193,4,condominium,4,3.0,18,0,tampines,tampines west,1.35697876056463,103.930324054434,0,-1.0,700.0,1206.0,4,0,1545500.0
17194,4,condominium,4,4.0,9,1,river valley,one tree hill,1.30048444727684,103.828543729671,1,11.0,66.0,3089.0,4,0,20776800.0
17195,4,apartment,3,3.0,10,1,bukit timah,coronation road,1.3297125646108705,103.796996065203,0,62.0,476.0,1076.0,4,0,2626800.0
17196,4,condominium,1,1.0,21,1,bukit timah,swiss club,1.33718821380367,103.781736456,0,1.0,171.0,517.0,4,0,1274900.0
17197,4,condominium,3,3.0,23,0,bukit batok,guilin,1.35213754685233,103.759354902417,0,17.0,572.0,1109.0,6,0,1265000.0
17198,4,apartment,3,2.0,13,1,toa payoh,bidadari,1.33821440339182,103.87208996414302,0,62.0,667.0,958.0,3,0,2118600.0
17199,4,condominium,4,3.0,23,0,bukit batok,hillview,1.36410574565492,103.763670992519,0,92.0,564.0,1259.0,3,0,2191200.0
17200,4,condominium,3,3.0,13,1,toa payoh,potong pasir,1.32943069562467,103.867357251861,1,14.0,194.0,1151.0,6,0,2068000.0
17201,4,condominium,4,6.0,10,1,newton,orange grove,1.3098017858050002,103.827540183798,1,21.0,330.0,2885.0,4,0,13010800.0
17202,4,condominium,3,3.0,19,0,serangoon,upper paya lebar,1.34553420682452,103.880737418528,1,1.0,80.0,1087.0,4,0,2310000.0
17203,4,apartment,2,2.0,1,1,downtown core,central subzone,1.28076943504219,103.852658562152,0,14.0,1111.0,861.0,6,0,1747800.0
17204,4,apartment,1,1.0,15,0,bedok,frankel,1.30948276318529,103.911720115974,1,8.0,117.0,420.0,3,0,748000.0
17205,4,condominium,3,3.0,21,1,bukit timah,ulu pandan,1.31848287822771,103.775347516484,0,38.0,660.0,1938.0,4,1,2126300.0
17206,4,condominium,2,1.0,9,1,rochor,mount emily,1.30062300223401,103.846766553608,0,4.0,188.0,624.0,3,0,1848000.0
17207,4,condominium,2,2.0,1,1,downtown core,central subzone,1.279625798918,103.854987203774,0,12.0,428.0,1076.0,6,0,3190000.0
17208,4,executive condominium,3,2.0,18,0,pasir ris,pasir ris park,1.37591819779032,103.958797848133,0,6.0,495.0,1098.0,6,0,1342000.0
17209,1,apartment,3,2.0,1,1,downtown core,central subzone,1.27671498507474,103.853326932298,0,5.0,1042.0,1592.0,6,0,4761900.0
17210,4,condominium,3,3.0,4,1,bukit merah,depot road,1.28221769648724,103.803662042557,0,9.0,1040.0,3821.0,5,0,4378000.0
17211,4,condominium,4,3.0,17,0,pasir ris,flora drive,1.35800454371526,103.96572538566,0,92.0,428.0,1270.0,4,0,1760000.0
17212,4,executive condominium,3,2.0,18,0,tampines,tampines west,1.34972244708859,103.927836018905,0,8.0,574.0,1206.0,6,0,1097800.0
17213,4,condominium,3,3.0,12,1,toa payoh,braddell,1.33742074109903,103.846538493576,0,11.0,590.0,1281.0,6,0,2120800.0
